"Matrix","P&GmatID","Organism","Population","Trait1","Trait2","Pcorr","Gcorr","AbsDiff"
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceE","interLMdistanceH",0.615278561634413,0,0.615278561634413
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceE","interLMdistanceI",0.257836128481751,-1.519525273,1.77736140148175
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceE","interLMdistanceJ",-0.377955530308789,-1.047205984,0.669250453691211
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceF","interLMdistanceG",0.458598479904235,0.578383405,0.119784925095765
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceF","interLMdistanceH",0.375323079705125,-0.476313972,0.851637051705125
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceF","interLMdistanceI",0.69889589836638,-0.76,1.45889589836638
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceF","interLMdistanceJ",0.424206444356323,-0.107349008,0.531555452356323
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceG","interLMdistanceH",-0.0235760972188119,0.050903935,0.0744800322188119
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceG","interLMdistanceI",0.0639360192702424,-0.493741931,0.557677950270242
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceG","interLMdistanceJ",0.0470212278520698,-0.309756077,0.35677730485207
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceH","interLMdistanceI",0.548427779578216,-0.028867513,0.577295292578216
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceH","interLMdistanceJ",-0.307549232212435,-0.507092553,0.199543320787565
NA,"McG2007.274.csv","Drosophila.bunnanda",NA,"interLMdistanceI","interLMdistanceJ",0.558868809101708,0.878310066,0.319441256898292
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceB",0.202547667365264,0.068485119,0.134062548365264
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceC",0.312084643036771,0.288876813,0.023207830036771
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceD",0.0131885045630046,-0.614851878,0.628040382563005
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceE",0.0882325257682175,0.244887543,0.156655017231783
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceF",0.0365093420696669,-0.478786249,0.515295591069667
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceG",0.236744540754751,0.307249996,0.070505455245249
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceH",-0.036407462104467,0.308659853,0.345067315104467
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceI",-0.0643448609635816,-0.729703265,0.665358404036418
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceA","interLMdistanceJ",-0.0167078456300913,-0.724195106,0.707487260369909
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceB","interLMdistanceC",0.385561364089126,0.615653865,0.230092500910874
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceB","interLMdistanceD",0.0818553704984875,-0.271421333,0.353276703498487
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceB","interLMdistanceE",0.239709692347177,0.584668178,0.344958485652823
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceB","interLMdistanceF",0.312256707038194,0.359624435,0.047367727961806
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceB","interLMdistanceG",0.316183428574532,0.65754631,0.341362881425468
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceB","interLMdistanceH",0.0334546242910755,0.390793218,0.357338593708925
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceB","interLMdistanceI",0.16807918920528,-0.040770716,0.20884990520528
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceB","interLMdistanceJ",0.207327747818585,-0.237751694,0.445079441818585
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceC","interLMdistanceD",0.63280421348264,0.145652804,0.48715140948264
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceC","interLMdistanceE",0.447012961306146,0.741764042,0.294751080693854
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceC","interLMdistanceF",0.462904506323645,0.359236067,0.103668439323645
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceC","interLMdistanceG",0.70247636710776,0.84727628,0.14479991289224
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceC","interLMdistanceH",0.0231707466143614,0.290599982,0.267429235385639
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceC","interLMdistanceI",0.241191148497346,-0.178378116,0.419569264497346
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceC","interLMdistanceJ",0.210304017252611,-0.392147472,0.602451489252611
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceD","interLMdistanceE",0.652562558723183,0.326336182,0.326226376723183
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceD","interLMdistanceF",0.856473304925616,0.764374859,0.092098445925616
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceD","interLMdistanceG",0.525835170520612,0.038299086,0.487536084520612
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceD","interLMdistanceH",0.215399307586118,0.139046488,0.076352819586118
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceD","interLMdistanceI",0.664249933789719,0.773396562,0.109146628210281
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceD","interLMdistanceJ",0.47317479473302,0.353580326,0.11959446873302
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceE","interLMdistanceF",0.756845202066564,0.541899847,0.214945355066564
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceE","interLMdistanceG",0.603868386855582,0.683041571,0.079173184144418
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceE","interLMdistanceH",0.467315538072056,0.681803262,0.214487723927944
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceE","interLMdistanceI",0.382616081064142,0.134572622,0.248043459064142
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceE","interLMdistanceJ",-0.123177505509308,-0.551446795,0.428269289490692
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceF","interLMdistanceG",0.611156044471487,0.366197802,0.244958242471487
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceF","interLMdistanceH",0.239921096422458,0.075890947,0.164030149422458
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceF","interLMdistanceI",0.735143323967765,0.867632481,0.132489157032235
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceF","interLMdistanceJ",0.544407508147554,0.393074982,0.151332526147554
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceG","interLMdistanceH",-0.157871193074629,-0.008490292,0.149380901074629
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceG","interLMdistanceI",0.129728609923375,-0.162761358,0.292489967923375
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceG","interLMdistanceJ",0.208161497753192,-0.305383503,0.513545000753192
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceH","interLMdistanceI",0.477149586549828,-0.01177898,0.488928566549828
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceH","interLMdistanceJ",-0.239930456273942,-0.679457527,0.439527070726058
NA,"McG2007.276.csv","Drosophila.bunnanda",NA,"interLMdistanceI","interLMdistanceJ",0.63015629476792,0.664318998,0.03416270323208
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beakwidth","beakdepth",0.286,0.638,0.352
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beakwidth","beaklength",0.199,0.267,0.068
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beakwidth","tarsuslength",0.17,0.026,0.144
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beakwidth","winglength",0.126,0.063,0.063
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beakwidth","taillength",0.099,0.211,0.112
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beakwidth","X1stprimarylength",0.129,0.03,0.099
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beakdepth","beaklength",0.199,0.314,0.115
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beakdepth","tarsuslength",0.101,0,0.101
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beakdepth","winglength",0.022,0.083,0.061
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beakdepth","taillength",0.088,0.075,0.013
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beakdepth","X1stprimarylength",-0.026,-0.138,0.112
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beaklength","tarsuslength",0.248,0.315,0.067
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beaklength","winglength",0.173,0.199,0.026
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beaklength","taillength",0.104,0.168,0.064
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"beaklength","X1stprimarylength",0.155,0.038,0.117
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"tarsuslength","winglength",0.273,0.363,0.09
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"tarsuslength","taillength",0.113,0.159,0.046
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"tarsuslength","X1stprimarylength",0.25,0.439,0.189
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"winglength","taillength",0.461,0.605,0.144
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"winglength","X1stprimarylength",0.413,0.428,0.015
NA,"Mer1994.286.csv","Ficedula.albicollis",NA,"taillength","X1stprimarylength",0.224,0.369,0.145
NA,"Mil2000.294.csv","Ovis.aries",NA,"body.weight","hind.leg.length",0.68,0.74,0.0599999999999999
NA,"Mil2000.294.csv","Ovis.aries",NA,"body.weight","incisor.breadth",0.3,0.27,0.03
NA,"Mil2000.294.csv","Ovis.aries",NA,"hind.leg.length","incisor.breadth",0.31,0.17,0.14
NA,"Mil2000.295.csv","Ovis.aries",NA,"body.weight","hind.leg.length",0.61,0.78,0.17
NA,"Mil2000.295.csv","Ovis.aries",NA,"body.weight","incisor.breadth",0.27,0.95,0.68
NA,"Mil2000.295.csv","Ovis.aries",NA,"hind.leg.length","incisor.breadth",0.31,0.53,0.22
NA,"Mit1993.291.csv","Penstemon.centranthifolius",NA,"gynoeciumlength","corollalength",0.42,0.500000000197113,0.080000000197113
NA,"Mit1993.291.csv","Penstemon.centranthifolius",NA,"gynoeciumlength","corollawidth",-0.02,-0.54499999992637,0.52499999992637
NA,"Mit1993.291.csv","Penstemon.centranthifolius",NA,"gynoeciumlength","stigmaexsertion",0.61,0.259999999944508,0.350000000055492
NA,"Mit1993.291.csv","Penstemon.centranthifolius",NA,"corollalength","corollawidth",0.09,-0.170000000658061,0.260000000658061
NA,"Mit1993.291.csv","Penstemon.centranthifolius",NA,"corollalength","stigmaexsertion",-0.45,-0.404999999859339,0.045000000140661
NA,"Mit1993.291.csv","Penstemon.centranthifolius",NA,"corollawidth","stigmaexsertion",-0.09,-0.164999999313903,0.074999999313903
NA,"Moo2004.297.csv","Nauphoeta.cinerea",NA,"pronotum.length","testes.mass",-0.01,0.26,0.27
NA,"Muh1996.290.csv","Scathophaga.stercoraria",NA,"body.size","development.time",0.015,-0.039,0.054
NA,"Nes2005.299.csv","Phyllotis.darwini",NA,"birthmass","weaningmass",0.66,1,0.34
NA,"Nes2005.299.csv","Phyllotis.darwini",NA,"birthmass","growthrate",0.53,0.01,0.52
NA,"Nes2005.299.csv","Phyllotis.darwini",NA,"birthmass","adultmass",0.43,-0.01,0.44
NA,"Nes2005.299.csv","Phyllotis.darwini",NA,"weaningmass","growthrate",0.99,1,0.01
NA,"Nes2005.299.csv","Phyllotis.darwini",NA,"weaningmass","adultmass",0.45,-0.02,0.47
NA,"Nes2005.299.csv","Phyllotis.darwini",NA,"growthrate","adultmass",0.42,-0.01,0.43
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"face.width","head.width",0.74,0.349,0.391
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"face.width","eye.length",0.502,0.203,0.299
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"face.width","thorax.length",0.53,0.233,0.297
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"face.width","scutellum.width",0.489,0.11,0.379
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"face.width","wing.length",0.348,0.093,0.255
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"face.width","wing.width",0.373,0.122,0.251
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"head.width","eye.length",0.318,0.301,0.017
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"head.width","thorax.length",0.401,0.289,0.112
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"head.width","scutellum.width",0.354,0.173,0.181
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"head.width","wing.length",0.193,0.255,0.062
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"head.width","wing.width",0.353,0.135,0.218
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"eye.length","thorax.length",0.593,0.291,0.302
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"eye.length","scutellum.width",0.421,0.191,0.23
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"eye.length","wing.length",0.388,0.266,0.122
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"eye.length","wing.width",0.231,0.104,0.127
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"thorax.length","scutellum.width",0.601,0.479,0.122
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"thorax.length","wing.length",0.497,0.411,0.086
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"thorax.length","wing.width",0.368,0.309,0.059
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"scutellum.width","wing.length",0.321,0.283,0.038
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"scutellum.width","wing.width",0.31,0.212,0.098
NA,"Nor1997.301.csv","Drosophila.buzzatii",NA,"wing.length","wing.width",0.5,0.389,0.111
NA,"Nor2000.304.csv","Drosophila.buzzatii",NA,"face.wdith","eye.wdith",0.54,0.35,0.19
NA,"Nor2000.304.csv","Drosophila.buzzatii",NA,"face.wdith","head.width",0.62,0.44,0.18
NA,"Nor2000.304.csv","Drosophila.buzzatii",NA,"eye.wdith","head.width",-0.31,-0.48,0.17
NA,"Phi1998.333.csv","Rana.sylvatica",NA,"larvalsnoutventlength","larvaltaillength",0.64,0.5,0.14
NA,"Phi1998.333.csv","Rana.sylvatica",NA,"larvalsnoutventlength","larvalleglength",0.61,0.54,0.07
NA,"Phi1998.333.csv","Rana.sylvatica",NA,"larvalsnoutventlength","juvenilesnoutventlength",0.42,0.24,0.18
NA,"Phi1998.333.csv","Rana.sylvatica",NA,"larvalsnoutventlength","jevenileleglength",0.28,-0.11,0.39
NA,"Phi1998.333.csv","Rana.sylvatica",NA,"larvaltaillength","larvalleglength",0.48,0.52,0.04
NA,"Phi1998.333.csv","Rana.sylvatica",NA,"larvaltaillength","juvenilesnoutventlength",0.31,0.21,0.1
NA,"Phi1998.333.csv","Rana.sylvatica",NA,"larvaltaillength","jevenileleglength",0.17,0.07,0.1
NA,"Phi1998.333.csv","Rana.sylvatica",NA,"larvalleglength","juvenilesnoutventlength",0.29,0.09,0.2
NA,"Phi1998.333.csv","Rana.sylvatica",NA,"larvalleglength","jevenileleglength",0.36,0.18,0.18
NA,"Phi1998.333.csv","Rana.sylvatica",NA,"juvenilesnoutventlength","jevenileleglength",0.71,0.48,0.23
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingarea","wingveinangle1",0.248591969921497,0.335050899166804,0.086458929245307
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingarea","wingveinangle2",0.0511299452098059,0.0922724935160398,0.0411425483062339
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingarea","wingveinangle3",0.0915781223185466,0.312121212121212,0.220543089802665
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingarea","wingveinangle4",0.241905003809887,0.367563442318273,0.125658438508386
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingarea","wingveinangle5",0.133405552544402,0.192350761070136,0.058945208525734
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingveinangle1","wingveinangle2",-0.444084861155507,-0.273546252191015,0.170538608964492
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingveinangle1","wingveinangle3",0.214610863174476,0.332505403256705,0.117894540082229
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingveinangle1","wingveinangle4",0.534894320245928,0.57870621586323,0.043811895617302
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingveinangle1","wingveinangle5",-0.185797036330476,-0.204229648555829,0.018432612225353
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingveinangle2","wingveinangle3",-0.0572437977303904,-0.103755292709147,0.0465114949787566
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingveinangle2","wingveinangle4",-0.1568807514926,-0.200224373281891,0.043343621789291
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingveinangle2","wingveinangle5",0.175614666161296,0.240992591569573,0.065377925408277
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingveinangle3","wingveinangle4",1.38068568594723,0.602338601936834,0.778347084010396
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingveinangle3","wingveinangle5",0.0326640445024235,0.0394259323932576,0.0067618878908341
NA,"Phi2001.316.csv","Drosophila.melanogaster",NA,"wingveinangle4","wingveinangle5",-0.0231884408647134,0.00593694024945273,0.0291253811141661
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingarea","wingveinangle1",0.211713839701774,0.31330424600027,0.101590406298496
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingarea","wingveinangle2",0.0518153842376535,0.0736060978378441,0.0217907136001906
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingarea","wingveinangle3",0.115888580764507,0.297461167326789,0.181572586562282
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingarea","wingveinangle4",0.156165831554851,0.371858650532007,0.215692818977156
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingarea","wingveinangle5",0.0864074004303092,0.115655250514806,0.0292478500844968
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingveinangle1","wingveinangle2",-0.507660247730101,-0.36730391579485,0.140356331935251
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingveinangle1","wingveinangle3",0.202236978569752,0.312450631020961,0.110213652451209
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingveinangle1","wingveinangle4",0.484989594233477,0.525714520986208,0.040724926752731
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingveinangle1","wingveinangle5",-0.197648837603123,-0.226311579944402,0.028662742341279
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingveinangle2","wingveinangle3",-0.0622765656194895,-0.0835537871564416,0.0212772215369521
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingveinangle2","wingveinangle4",-0.157056430767215,-0.20203075785859,0.044974327091375
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingveinangle2","wingveinangle5",0.178823773325201,0.271573576502252,0.092749803177051
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingveinangle3","wingveinangle4",0.528221409205323,0.592156525463792,0.063935116258469
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingveinangle3","wingveinangle5",0.0746990863423877,0.0712814475413094,0.0034176388010783
NA,"Phi2001.317.csv","Drosophila.melanogaster",NA,"wingveinangle4","wingveinangle5",-0.00920678655262943,0.0223839712229272,0.0315907577755566
NA,"Pod1997.318.csv","Clarkia.dudleyana",NA,"petallength","petalwidth",0.668904887210159,0.298152347183011,0.370752540027148
NA,"Pod1997.318.csv","Clarkia.dudleyana",NA,"petallength","petalclawwidth",0.0538448898691994,0.00427722934628322,0.0495676605229162
NA,"Pod1997.318.csv","Clarkia.dudleyana",NA,"petallength","ovarylength",0.488542024466659,-0.0609823467233028,0.549524371189962
NA,"Pod1997.318.csv","Clarkia.dudleyana",NA,"petallength","hypanthiumlength",0.301038102836927,0.221547241586616,0.079490861250311
NA,"Pod1997.318.csv","Clarkia.dudleyana",NA,"petalwidth","petalclawwidth",0.0992451259590841,0.659827105185335,0.560581979226251
NA,"Pod1997.318.csv","Clarkia.dudleyana",NA,"petalwidth","ovarylength",0.376425248943574,-0.939119659695659,1.31554490863923
NA,"Pod1997.318.csv","Clarkia.dudleyana",NA,"petalwidth","hypanthiumlength",0.170431677856451,-0.198680670390115,0.369112348246566
NA,"Pod1997.318.csv","Clarkia.dudleyana",NA,"petalclawwidth","ovarylength",0.06785891075358,0.0219717081085771,0.0458872026450029
NA,"Pod1997.318.csv","Clarkia.dudleyana",NA,"petalclawwidth","hypanthiumlength",0.020901814884294,0.00461894996228078,0.0162828649220132
NA,"Pod1997.318.csv","Clarkia.dudleyana",NA,"ovarylength","hypanthiumlength",0.331436439827203,0.404290655965894,0.072854216138691
NA,"Pod1997.319.csv","Clarkia.dudleyana",NA,"petallength","petalwidth",0.74725146500039,2.03037258241696,1.28312111741657
NA,"Pod1997.319.csv","Clarkia.dudleyana",NA,"petallength","petalclawwidth",0.177680702035849,-4.11096580194618,4.28864650398203
NA,"Pod1997.319.csv","Clarkia.dudleyana",NA,"petallength","ovarylength",0.536768194364187,0.0610729566608489,0.475695237703338
NA,"Pod1997.319.csv","Clarkia.dudleyana",NA,"petallength","hypanthiumlength",0.390142008807765,1.00740320828055,0.617261199472785
NA,"Pod1997.319.csv","Clarkia.dudleyana",NA,"petalwidth","petalclawwidth",0.304023381130635,0.528784821916261,0.224761440785626
NA,"Pod1997.319.csv","Clarkia.dudleyana",NA,"petalwidth","ovarylength",0.344051843552049,0.0779041393536424,0.266147704198407
NA,"Pod1997.319.csv","Clarkia.dudleyana",NA,"petalwidth","hypanthiumlength",0.198184524948205,-0.00683475335515255,0.205019278303358
NA,"Pod1997.319.csv","Clarkia.dudleyana",NA,"petalclawwidth","ovarylength",0.168424205117877,-0.180815747480786,0.349239952598663
NA,"Pod1997.319.csv","Clarkia.dudleyana",NA,"petalclawwidth","hypanthiumlength",-0.00931324528650106,-0.213106891605098,0.203793646318597
NA,"Pod1997.319.csv","Clarkia.dudleyana",NA,"ovarylength","hypanthiumlength",0.363171334543172,0.610246742681217,0.247075408138045
NA,"Pol2004.321.csv","Drosophila.bipectinata",NA,"sex.comb.segment.1","sex.comb.segment.2",0.142,0.703,0.561
NA,"Pol2004.321.csv","Drosophila.bipectinata",NA,"sex.comb.segment.1","sex.comb.segment.3",0.117,0.066,0.051
NA,"Pol2004.321.csv","Drosophila.bipectinata",NA,"sex.comb.segment.2","sex.comb.segment.3",0.198,-9e-04,0.1989
NA,"Pol2004.323.csv","Drosophila.bipectinata",NA,"sex.comb.segment.1","sex.comb.segment.2",0.281,0.434,0.153
NA,"Pol2004.323.csv","Drosophila.bipectinata",NA,"sex.comb.segment.1","sex.comb.segment.3",0.0406,-0.086,0.1266
NA,"Pol2004.323.csv","Drosophila.bipectinata",NA,"sex.comb.segment.2","sex.comb.segment.3",0.082,-0.155,0.237
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"abdomen.length","thorax.length",0.39,0.99,0.6
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"abdomen.length","gential.length",-0.02,-0.07,0.05
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"abdomen.length","hind.femur.length",0.22,0.8,0.58
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"abdomen.length","mid.femur.length",0.26,0.91,0.65
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"abdomen.length","fore.femur.length",0.32,0.78,0.46
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"abdomen.length","fore.femur.width",0.3,0.96,0.66
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"thorax.length","gential.length",-0.02,0.28,0.3
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"thorax.length","hind.femur.length",0.37,0.92,0.55
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"thorax.length","mid.femur.length",0.47,1.02,0.55
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"thorax.length","fore.femur.length",0.46,0.91,0.45
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"thorax.length","fore.femur.width",0.46,0.96,0.5
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"gential.length","hind.femur.length",-0.06,0.31,0.37
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"gential.length","mid.femur.length",-0.05,0.31,0.36
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"gential.length","fore.femur.length",0,0.11,0.11
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"gential.length","fore.femur.width",-0.02,0.49,0.51
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"hind.femur.length","mid.femur.length",0.59,0.99,0.4
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"hind.femur.length","fore.femur.length",0.51,1.14,0.63
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"hind.femur.length","fore.femur.width",0.3,0.7,0.4
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"mid.femur.length","fore.femur.length",0.72,1.04,0.32
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"mid.femur.length","fore.femur.width",0.41,0.75,0.34
NA,"Pre1998.334.csv","Aquarius.remigis",NA,"fore.femur.length","fore.femur.width",0.69,0.77,0.0800000000000001
NA,"Pre1998.336.csv","Aquarius.remigis",NA,"abdomen.length","thorax.length",0.54,0.7,0.16
NA,"Pre1998.336.csv","Aquarius.remigis",NA,"abdomen.length","hind.femur.length",0.37,0.46,0.09
NA,"Pre1998.336.csv","Aquarius.remigis",NA,"abdomen.length","mid.femur.length",0.39,0.44,0.05
NA,"Pre1998.336.csv","Aquarius.remigis",NA,"abdomen.length","fore.femur.width",0.33,0.71,0.38
NA,"Pre1998.336.csv","Aquarius.remigis",NA,"thorax.length","hind.femur.length",0.46,0.98,0.52
NA,"Pre1998.336.csv","Aquarius.remigis",NA,"thorax.length","mid.femur.length",0.48,0.88,0.4
NA,"Pre1998.336.csv","Aquarius.remigis",NA,"thorax.length","fore.femur.width",0.38,0.71,0.33
NA,"Pre1998.336.csv","Aquarius.remigis",NA,"hind.femur.length","mid.femur.length",0.88,1.02,0.14
NA,"Pre1998.336.csv","Aquarius.remigis",NA,"hind.femur.length","fore.femur.width",0.27,0.51,0.24
NA,"Pre1998.336.csv","Aquarius.remigis",NA,"mid.femur.length","fore.femur.width",0.24,0.4,0.16
